Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
378,"Government BoysElementary School Douloana",Douloana Gharbi,159031102,-,-,,437,290,727,2,2,4
"",,Douloana Gharbi,159031104,-,-,,467,308,775,,,
378 Total,,,,-,-,-,904,598,1502,2,2,4
379,"Government Model BoysPrimary School Douloana(Darbar Sadiq Sawai)(Permanent)",Douloana Gharbi,159031103,-,-,,603,416,1019,1,1,2
379 Total,,,,-,-,-,603,416,1019,1,1,2
380,"Government Model BoysPrimary School Douloana(Darbar Sadiq Sawai)(Permanent)",Douloana Gharbi,159031105,-,-,,636,464,1100,1,1,2
380 Total,,,,-,-,-,636,464,1100,1,1,2
381,"Government Boys PrimarySchool Ahmed Wala",Douloana Gharbi,159031106,-,-,,251,156,407,1,1,2
"",,Douloana Gharbi,159031107,-,-,,441,285,726,,,
381 Total,,,,-,-,-,692,441,1133,1,1,2
382,"Government GirlsCommunity Model PrimarySchool (Girls Portion)",Douloana Sharqi,159031201,-,-,,433,211,644,2,1,3
"",,Douloana Sharqi,159031202,-,-,,227,109,336,,,
"",,Haveli Jiwan Shah,159031205,-,-,,366,259,625,,,
382 Total,,,,-,-,-,1026,579,1605,2,1,3
383,"Government GirlsCommunity Model Primary",Douloana Sharqi,159031203,-,-,,421,265,686,2,1,3
"",,Douloana Sharqi,159031204,-,-,,287,161,448,,,
383 Total,,,,-,-,-,708,426,1134,2,1,3
384,"Government Girls PrimarySchool Durri Gondal (WasanWala) (Permanent)",Durri Gondal,159031301,-,-,,621,485,1106,1,1,2
384 Total,,,,-,-,-,621,485,1106,1,1,2
385,"Government Boys PrimarySchool Abbas Khan",Durri Gondal,159031302,-,-,,483,361,844,2,2,4
Durri Gondal,159031303,-,-,,572,401,973,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
386,"Government Boys PrimarySchool Munir Abad(Permanent)",Durri Gondal,159031304,-,-,,636,443,1079,2,1,3
"",,Durri Gondal,159031306,-,-,,98,71,169,,,
"",,Durri Gondal,159031307,-,-,,98,80,178,,,
386 Total,,,,-,-,-,832,594,1426,2,1,3
387,"Government High SchoolMud Rajbana (Male)",Durri Gondal,159031305,-,-,,577,336,913,2,1,3
"",,Tangoo,159031309,-,-,,332,311,643,,,
387 Total,,,,-,-,-,909,647,1556,2,1,3
388,"Government High SchoolMud Rajbana (PrimaryPortion) (Female)",Tangoo,159031308,-,-,,817,535,1352,1,1,2
388 Total,,,,-,-,-,817,535,1352,1,1,2
389,"Rest House Zila Council GarhMaharaja (Male)(Permanent)",-,-,Mohallah Khima Sadat,159050101,,558,0,558,2,0,2
"",,-,-,Basti Nawazish Ali Khan,159050102,,476,0,476,,,
"",,-,-,Basti Nawazish Ali Khan,159050107,,375,0,375,,,
389 Total,,-,-,,,-,1409,0,1409,2,0,2
390,"Rest House Zila Council GarhMaharaja (Permanent)",-,-,Mohallah Khima Sadat,159050101,,0,409,409,0,2,2
"",,-,-,Basti Nawazish Ali Khan,159050102,,0,365,365,,,
"",,-,-,Basti Nawazish Ali Khan,159050107,,0,348,348,,,
390 Total,,-,-,,,-,0,1122,1122,0,2,2
391,"Government Boys PrimarySchool Ghulam Hussain Wala(Permanent)",-,-,MohallahHussain Abad,159050103,,420,0,420,4,0,4
"",,-,-,Basti Dab,159050104,,703,0,703,,,
"",,-,-,Mohallah Mohdi,159050105,,253,0,253,,,
"",,-,-,Jattan Wa;a,159050106,,519,0,519,,,
391 Total,,-,-,,,-,1895,0,1895,4,0,4
392,"Vocational Training InstituteGarh Maharaja City (Male)(Permanent)",-,-,MohallahHussain Abad,159050103,,0,339,339,0,3,3
"",,-,-,Basti Dab,159050104,,0,500,500,,,
"",,-,-,Mohallah Muhammadi,159050105,,0,191,191,,,
"",,-,-,Jattan Wala,159050106,,0,400,400,,,
392 Total,,-,-,,,-,0,1430,1430,0,3,3
393,"Government Boys HigherSecondry School (HighPortion) Gharh Maharaja",-,-,Mohallah Haideri Road,159050201,,530,0,530,3,0,3
"-",-,Mohallah Ghazi Abad,159050202,,563,0,563,,,,,
"-",-,Munda Chowk,159050203,,338,0,338,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
394,"Government Girls PrimarySchool Basti Dub (GarhMaharaja) (Female)",-,-,Mohallah Haideri Road,159050201,,0,426,426,0,3,3
"",,-,-,Mohallah Ghazi Abad,159050202,,0,408,408,,,
"",,-,-,Munda Chowk,159050203,,0,269,269,,,
394 Total,,-,-,,,-,0,1103,1103,0,3,3
395,"Government Boys HigherSecondary School GharhMaharaja (Male)(Permanent)",-,-,Mohallah Rajpootan Wala,159050204,,274,0,274,2,0,2
"",,-,-,Munda Chowk,159050205,,472,0,472,,,
"",,-,-,Munda Chowk,159050206,,279,0,279,,,
395 Total,,-,-,,,-,1025,0,1025,2,0,2
396,"Government Girls HighSchool Gharh Maharaja City(Female) High Portion(Permanent)",-,-,Mohallah Rajpootan Wala,159050204,,0,232,232,0,2,2
"",,-,-,Munda Chowk,159050205,,0,410,410,,,
"",,-,-,Munda Chowk,159050206,,0,212,212,,,
396 Total,,-,-,,,-,0,854,854,0,2,2
397,"Government Girls PrimarySchool Chak No. 5/2-L",-,-,Chack No. 5/2-L,159050301,,501,0,501,2,0,2
"",,-,-,Garh Morr/Sher Shah,159050302,,832,0,832,,,
397 Total,,-,-,,,-,1333,0,1333,2,0,2
398,"Office Market CommitteeGarh Morr (Permanent)",-,-,Chack No. 5/2-L,159050301,,0,344,344,0,2,2
"",,-,-,Garh Morr/Sher Shah,159050302,,0,665,665,,,
398 Total,,-,-,,,-,0,1009,1009,0,2,2
399,"Government Girls PrimarySchool Nawazish Nagar (GarhMorr) (Female) (Permanent)",-,-,"Nawizsh Nagar/BhuttoNagar",159050303,,0,571,571,0,3,3
"",,-,-,Nawizsh Nagar,159050304,,0,325,325,,,
"",,-,-,Basti Noor Shah,159050305,,0,366,366,,,
399 Total,,-,-,,,-,0,1262,1262,0,3,3
400,"Rest House High Way (Male)(Permanent)",-,-,"Nawizsh Nagar/BhuttoNagar",159050303,,656,0,656,3,0,3
"-",-,Nawizsh Nagar,159050304,,336,0,336,,,,,
"-",-,Basti Noor Shah,159050305,,438,0,438,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
401,"Government Boys PrimarySchool Burji Wala(Permanent)",-,-,Mohallah Burji Wala,159050306,,364,0,364,4,0,4
"",,-,-,"Nawizsh Nagar/BhuttoNagar",159050307,,681,0,681,,,
"",,-,-,Nawizsh Nagar,159050308,,356,0,356,,,
"",,-,-,Chak No. 2/3-L,159050309,,660,0,660,,,
401 Total,,-,-,,,-,2061,0,2061,4,0,4
402,"Government Girls ElementrySchool (Primary Portion)Garh Morr (Permanent)",-,-,Mohallah Burji Wala,159050306,,0,251,251,0,3,3
"",,-,-,"Nawizsh Nagar/BhuttoNagar",159050307,,0,514,514,,,
"",,-,-,Chak No. 2/3-L,159050308,,0,288,288,,,
"",,-,-,Chak No. 2/3-L,159050309,,0,482,482,,,
402 Total,,-,-,-,-,-,0,1535,1535,0,3,3
403,"Government Boys PrimarySchool Meernay Wala (Male)(Permanent)",Meernay Wala,159030102,-,-,,788,507,1295,1,1,2
403 Total,,,,-,-,-,788,507,1295,1,1,2
404,"Government Girls ElementarySchool Meernay Wala",Meernay Wala,159030101,-,-,,352,289,641,1,1,2
"",,Meernay Wala,159030103,-,-,,144,86,230,,,
404 Total,,,,-,-,-,496,375,871,1,1,2
405,"Government Boys PrimarySchool Kot Mapal",Kot Mapal,159030104,-,-,,250,128,378,2,1,3
"",,Kot Mapal,159030105,-,-,,328,229,557,,,
405 Total,,,,-,-,-,578,357,935,2,1,3
406,"Office Union Council KotMapal (Permanent)",Kot Mapal,159030106,-,-,,297,181,478,2,1,3
"",,Kot Mapal,159030107,-,-,,536,330,866,,,
406 Total,,,,-,-,-,833,511,1344,2,1,3
407,"Government Boys PrimarySchool Boola (Permanent)",Boola,159030108,-,-,,441,321,762,2,2,4
"",,Boola,159030109,-,-,,195,157,352,,,
"",,Peero,159030110,-,-,,251,153,404,,,
"",,Peero,159030111,-,-,,9,2,11,,,
407 Total,,,,-,-,-,896,633,1529,2,2,4
408,"Government Boys HighSchool Mud Rajbana(Permanent)",Mud Rajbana,159030201,-,-,,680,502,1182,2,1,3
Basti Jhandeer,159030202,-,-,,4,6,10,,,,,
Bela Budh,159030203,-,-,,212,105,317,,,,,
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
409,"Government Boys HighSchool Naikokara",Naikokara,159030301,-,-,,798,0,798,2,0,2
"",,Naikokara,159030302,-,-,,288,0,288,,,
409 Total,,,,-,-,-,1086,0,1086,2,0,2
410,"Government Boys HighSchool Naikokara",Naikokara,159030301,-,-,,0,557,557,0,2,2
"",,Naikokara,159030302,-,-,,0,171,171,,,
410 Total,,,,-,-,-,0,728,728,0,2,2
411,"Government Boys PrimarySchool Islam Wala",Islam Wala,159030303,-,-,,308,279,587,1,1,2
"",,Islam Wala,159030304,-,-,,330,241,571,,,
411 Total,,,,-,-,-,638,520,1158,1,1,2
412,"Government Girls PrimarySchool Islam Wala(Permanent)",Islam Wala,159030305,-,-,,575,423,998,2,1,3
"",,Islam Wala,159030306,-,-,,123,102,225,,,
"",,Ditti Sial,159030307,-,-,,116,101,217,,,
"",,Binda Goonan Wala,159030308,-,-,,36,15,51,,,
412 Total,,,,-,-,-,850,641,1491,2,1,3
413,"Government Model PrimarySchool Islam Pur Faraz",Islam Pur  Nashaib,159030401,-,-,,186,146,332,1,1,2
"",,Islam Pur  Nashaib,159030402,-,-,,304,252,556,,,
413 Total,,,,-,-,-,490,398,888,1,1,2
414,"Government Girls PrimarySchool Massu Wala(Permanent)",Islam Pur Faraz,159030403,-,-,,384,310,694,2,1,3
"",,Islam Pur Faraz,159030404,-,-,,300,249,549,,,
"",,Basti Nourang Shah,159030405,-,-,,17,11,28,,,
"",,Binda Goli,159030406,-,-,,0,0,0,,,
414 Total,,,,-,-,-,701,570,1271,2,1,3
415,"Government Boys SecondarySchool Tibba Gehli(Permanent)",Tibba Gehli,159030502,-,-,,588,492,1080,1,1,2
415 Total,,,,-,-,-,588,492,1080,1,1,2
416,"Government Boys SecondarySchool (Primary Portion)Tibba Gehli (Permanent)",Tibba Gehli,159030503,-,-,,776,582,1358,1,1,2
Sr. No.,"No. and Name of PollingStation",In Case of Rural Areas,In Case of Urban Areas,"S. No. of voterson theelectoral roll incase electoralarea isbifurcated","Number of voters assignedto polling station","Number of pollingbooths",,,,,,
"",,Name of Electoral Areas,"Census BlockCode",Name of Electoral Areas,"Census BlockCode",Male,Female,Total,Male,Female,Total,
417,"Government Boys PrimarySchool Rustam Abad",Fateh Pur Perati,159030504,-,-,,220,193,413,2,2,4
"",,Fateh Pur Perati,159030505,-,-,,677,522,1199,,,
417 Total,,,,-,-,-,897,715,1612,2,2,4
418,"Government Boys ElementrySchool (Old Building) Fateh",Fateh Pur Perati,159030506,-,-,,279,213,492,2,1,3
"",,Fateh Pur Perati,159030507,-,-,,497,374,871,,,
418 Total,,,,-,-,-,776,587,1363,2,1,3
419,"Government Boys ElementrySchool (New Building) Fateh",Fateh Pur Perati,159030508,-,-,,404,323,727,1,1,2
"",,Fateh Pur Perati,159030509,-,-,,93,69,162,,,
419 Total,,,,-,-,-,497,392,889,1,1,2
420,"Government Girls ElementrySchool (Middle Portion) Sabo",Meer Muhammad,159030601,-,-,,408,293,701,2,1,3
"",,Meer Muhammad,159030602,-,-,,295,178,473,,,
420 Total,,,,-,-,-,703,471,1174,2,1,3
421,"Government Girls ElementarySchool(Primary Portion) Saboo",Meer Muhammad,159030603,-,-,,424,0,424,3,0,3
"",,Meer Muhammad,159030604,-,-,,599,0,599,,,
"",,Meer Muhammad,159030605,-,-,,397,0,397,,,
421 Total,,,,-,-,-,1420,0,1420,3,0,3
422,"Government Boys PrimarySchool Saboo Wala(Permanent)",Meer Muhammad,159030603,-,-,,0,261,261,0,3,3
"",,Meer Muhammad,159030604,-,-,,0,378,378,,,
"",,Meer Muhammad,159030605,-,-,,0,274,274,,,
422 Total,,,,-,-,-,0,913,913,0,3,3
423,"Government Boys ModelPrimary School Sabqi(Permanent)",Sabqi,159030606,-,-,,275,206,481,2,1,3
"",,Sabqi,159030607,-,-,,270,160,430,,,
"",,Sabqi,159030608,-,-,,196,123,319,,,
423 Total,,,,-,-,-,741,489,1230,2,1,3
424,"Government Girls ModelPrimary School Sabqi(Permanent)",Sabqi,159030609,-,-,,390,258,648,2,2,4
"",,Sabqi,159030610,-,-,,191,146,337,,,
"",,Sabqi,159030611,-,-,,487,366,853,,,
424 Total,,,,-,-,-,1068,770,1838,2,2,4
425,"Government Boys PrimarySchool Joosa (Permanent)",Joosa,159030501,-,-,,502,356,858,1,1,2
425 Total,,,,-,-,-,502,356,858,1,1,2
