"",,,CHAK 737/GB,161020802,,,,0,119,119,,,
"",,,CHAK 737/GB,161020803,,,,0,223,223,,,
"",,,CHAK 737/GB,161020804,,,,0,445,445,,,
"",,TOTAL,,0,1106,1106,0,3,3,,,,
"",142,"142.     Boys Primary School.   740/GB.    (Female)(P)",CHAK 740/GB,161020604,,,,0,310,310,,,
"",,,CHAK 740/GB,161020605,,,,0,340,340,,,
"",,,"CHAK AMIR ALISHAH",161020706,,,,0,152,152,,,
"",,TOTAL,,0,802,802,0,2,2,,,,
"",143,"143.    Boys Primary School.   731/GB.   (Combined)(P).",CHAK 731/GB,161020805,,,,251,153,404,,,
"",,,CHAK 731/GB,161020806,,,,615,474,1089,,,
"",,TOTAL,,866,627,1493,2,1,3,,,,
"",144,"144.    Girls Elementary School.   731/GB(P).",CHAK 731/GB,161020807,,,,604,450,1054,,,
"",,,CHAK 731/GB,161020808,,,,218,134,352,,,
"",,TOTAL,,822,584,1406,2,1,3,,,,
"",145,"145.    Girls Elementary School.   738/GB.  (West)(Combined)  (P)",CHAK 738/GB,161020901,,,,454,327,781,,,
"",,,CHAK 738/GB,161020902,,,,293,246,539,,,
"",,TOTAL,,747,573,1320,2,1,3,,,,
"",146,"146.    Boys Primary School.   738/GB.  (West)(Combined)  (P)",CHAK 738/GB,161020903,,,,331,235,566,,,
"",,,CHAK 738/GB,161020904,,,,251,168,419,,,
"",,TOTAL,,582,403,985,1,1,2,,,,
"",147,"147.    Girls Community Model School.   738/GB.((East) (Combined) (P)",CHAK 738/GB,161020905,,,,320,252,572,,,
CHAK 738/GB,161020906,,,,346,266,612,,,,,,
"",Sr.No,No.   and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",148,"148.    Govt.   Elementary School.   724/GB.(Combined) (P).",CHAK 724/GB,161021001,,,,583,476,1059,,,
"",,TOTAL,,583,476,1059,1,1,2,,,,
"",149,"149.    Girls Elementary School.   724/GB.  (Male)(P).",CHAK 724/GB,161021002,,,,597,0,597,,,
"",,,CHAK 724/GB,161021003,,,,511,0,511,,,
"",,TOTAL,,1108,0,1108,3,0,3,,,,
"",150,"150.     Girls Elementary School.   724/GB.  (Female)(P).",CHAK 724/GB,161021002,,,,0,409,409,,,
"",,,CHAK 724/GB,161021003,,,,0,306,306,,,
"",,TOTAL,,0,715,715,0,2,2,,,,
"",151,"151.     Girls Elemantary  School.   725/GB.(Female) (P)",CHAK 725/GB,161021004,,,,0,357,357,,,
"",,,CHAK 725/GB,161021005,,,,0,337,337,,,
"",,TOTAL,,0,694,694,0,2,2,,,,
"",152,"152.    Girls Elemantary  School.   725/GB.(Male)(P)",CHAK 725/GB,161021004,,,,479,0,479,,,
"",,,CHAK 725/GB,161021005,,,,563,0,563,,,
"",,TOTAL,,1042,0,1042,3,0,3,,,,
"",153,"153.    Boys Elementary School.   725/GB.(Combined) (P)",CHAK 730/GB,161020606,,,,84,73,157,,,
"",,,CHAK 725/GB,161021006,,,,403,305,708,,,
"",,,CHAK 726/GB,161021007,,,,0,0,0,,,
"",,TOTAL,,487,378,865,1,1,2,,,,
"",154,154.    Boys Elementary School Mouza Haweli Tara,HAVELI TARA,161021101,,,,522,352,874,,,
"",,TOTAL,,522,352,874,1,1,2,,,,
"",155,"155.    Govt.   Boys  Primary School.   Mouza JalarSaglah Nai Abadi.   (Combined) (P)",JHALAR SUGGLAH,161021102,,,,448,301,749,,,
"",,TOTAL,,448,301,749,1,1,2,,,,
"",156,"156.    Girls Elementary School, Mouza Bohat Kalia.(Combined) (P)",LANGAH,161021201,,,,431,362,793,,,
"",,,LANGAH,161021202,,,,169,159,328,,,
"",,,BOHAT KALIA,161021206,,,,69,59,128,,,
"",,TOTAL,,669,580,1249,2,1,3,,,,
"",157,"157.    Boys Elemantary School Mumdana Khurd.(Combined) (P)",MAMDANA KHURD,161021203,,,,453,331,784,,,
"",,,MAMDANA KHURD,161021204,,,,101,64,165,,,
"",,,MAMDANA KALAN,161021205,,,,95,49,144,,,
"",,TOTAL,,649,444,1093,1,1,2,,,,
"",158,"158.    Girls Model Primary School.   Mouza JamalPahar.   (Combined) (P)",JAMAL PAHAR,161021301,,,,327,238,565,,,
"",,TOTAL,,327,238,565,1,1,2,,,,
"",159,"159.     Girls Model Primary School.   Mouza JamalPahar.   (Combined) (P)",JAMAL PAHAR,161021302,,,,663,504,1167,,,
"",Sr.No,No.   and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",160,"160.    Boys Primary School.   Mouza Mumbar(Combined) (P)",MAMBAR,161021303,,,,193,125,318,,,
"",,,MAMBAR,161021304,,,,395,341,736,,,
"",,,JOHNI,161021305,,,,172,113,285,,,
"",,TOTAL,,760,579,1339,2,1,3,,,,
"",161,"161.    Girls High School.   Mouza Qadar Bukhsh.(Male) (P)","AZMAT SHAHQADIR BUX",161021306,,,,401,0,401,,,
"",,,"AZMAT SHAHQADIR BUX",161021307,,,,226,0,226,,,
"",,,"AZMAT SHAHQADIR BUX",161021308,,,,401,0,401,,,
"",,TOTAL,,1028,0,1028,2,0,2,,,,
"",162,"162.    Vetrnory Hospital  Mouza Qadar Bukhsh.(Female) (P)","AZMAT SHAHQADIR BUX",161021306,,,,0,418,418,,,
"",,,"AZMAT SHAHQADIR BUX",161021307,,,,0,153,153,,,
"",,,"AZMAT SHAHQADIR BUX",161021308,,,,0,402,402,,,
"",,TOTAL,,0,973,973,0,2,2,,,,
"",163,"163.    Govt.   Girls Elementary School.   733/GB.(Combined)  (P)",CHAK 733/GB,161021401,,,,341,233,574,,,
"",,TOTAL,,341,233,574,1,1,2,,,,
"",164,"164.     Govt.   Girls Elementary School.   733/GB.(Combined) (P)",CHAK 733/GB,161021402,,,,536,454,990,,,
"",,,CHAK 733/GB,161021403,,,,158,85,243,,,
"",,TOTAL,,694,539,1233,2,1,3,,,,
"",165,"165.    Boys Elementary School.   734/GB.(Combined) (P)",CHAK 734/GB,161021404,,,,336,216,552,,,
"",,,CHAK 734/GB,161021405,,,,408,230,638,,,
"",,TOTAL,,744,446,1190,2,1,3,,,,
"",166,166.    Boys High School.   742/GB.   (Combined) (P),CHAK 742/GB,161021406,,,,571,418,989,,,
"",,,CHAK 742/GB,161021407,,,,364,254,618,,,
"",,TOTAL,,935,672,1607,2,2,4,,,,
"",167,"167.    Boys Primary School.   Chak Sher Singh.(Combined)  (P)",CHAK SHER SINGH,161021501,,,,383,287,670,,,
CHAK SHER SINGH,161021502,,,,177,126,303,,,,,,
"",Sr.No,No.   and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",168,"168.    Boys Primary School.  Plot-57/3.   (Combined)(P)",PLOT 57/3,161021503,,,,282,180,462,,,
"",,,PLOT 57/3,161021504,,,,420,333,753,,,
"",,TOTAL,,702,513,1215,2,1,3,,,,
"",169,"169.    Girls Elementary School.   Tukra-57/4(Combined) (P)",PLOT 57/4,161021505,,,,317,241,558,,,
"",,,PLOT 57/4,161021506,,,,403,309,712,,,
"",,TOTAL,,720,550,1270,2,1,3,,,,
"",170,"170.    Boys Elementary School.   716/GB.   (Male)(P).",CHAK 716/GB,161030101,,,,337,0,337,,,
"",,,CHAK 716/GB,161030102,,,,490,0,490,,,
"",,,CHAK 716/GB,161030103,,,,394,0,394,,,
"",,TOTAL,,1221,0,1221,3,0,3,,,,
"",171,"171.    Girls Elementary School.   716/GB.   (Female)(P).",CHAK 716/GB,161030101,,,,0,231,231,,,
"",,,CHAK 716/GB,161030102,,,,0,384,384,,,
"",,,CHAK 716/GB,161030103,,,,0,283,283,,,
"",,TOTAL,,0,898,898,0,2,2,,,,
"",172,"172.    Boys Elemantary School.   717/GB.   (Male)(P).",CHAK 717/GB,161030104,,,,597,0,597,,,
"",,,CHAK 717/GB,161030105,,,,567,0,567,,,
"",,,CHAK 723/GB,161030106,,,,285,0,285,,,
"",,TOTAL,,1449,0,1449,3,0,3,,,,
"",173,173.    Girls primary School.   717/GB.   (Female) (P).,CHAK 717/GB,161030104,,,,0,455,455,,,
"",,,CHAK 717/GB,161030105,,,,0,473,473,,,
"",,,CHAK 723/GB,161030106,,,,0,239,239,,,
"",,TOTAL,,0,1167,1167,0,3,3,,,,
"",174,"174.    Higher Secondary School.  718/GB.(Combined) (P)",CHAK 718/GB,161030201,,,,555,373,928,,,
"",,,CHAK 718/GB,161030202,,,,294,261,555,,,
"",,TOTAL,,849,634,1483,2,1,3,,,,
"",175,"175.     Higher Secondary School.  718/GB.(Combined) (P)",CHAK 718/GB,161030204,,,,279,243,522,,,
"",,TOTAL,,279,243,522,1,1,2,,,,
"",176,"176.    Girls Elementary School.   718/GB.(Combined) (P)",CHAK 718/GB,161030203,,,,751,582,1333,,,
"",,TOTAL,,751,582,1333,2,2,4,,,,
"",177,"177.    Govt.   Girls High School.   722/GB.(Combined) (P)",CHAK 722/GB,161030206,,,,513,354,867,,,
"",,TOTAL,,513,354,867,1,1,2,,,,
"",178,"178.     Govt.   Girls High School.   722/GB.(Combined) (P)",CHAK 722/GB,161030205,,,,628,462,1090,,,
"",Sr.No,No.   and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",179,"179.    Boys Elementary School.   728/GB.(Combined) (P)",CHAK 728/GB,161030207,,,,406,271,677,,,
"",,,CHAK 728/GB,161030208,,,,275,169,444,,,
"",,TOTAL,,681,440,1121,2,1,3,,,,
"",180,"180.    Govt.   High School.   746/GB.   (Combined)(P)",CHAK 746/GB,161030501,,,,251,225,476,,,
"",,,CHAK 746/GB,161030503,,,,485,298,783,,,
"",,TOTAL,,736,523,1259,2,1,3,,,,
"",181,181.    Girls HighSchool.   746/GB.  (Combined)  (P),CHAK 746/GB,161030502,,,,544,434,978,,,
"",,TOTAL,,544,434,978,1,1,2,,,,
"",182,"182.    Boys primary School.   Mouza Waghi.(Combined)(P)",WAGHI,161030504,,,,308,232,540,,,
"",,TOTAL,,308,232,540,1,1,2,,,,
"",183,"183.    Girls Elemantary School.  743/GB.(Combined)  (P)",CHAK 743/GB,161030601,,,,199,145,344,,,
"",,,CHAK 743/GB,161030602,,,,364,261,625,,,
"",,TOTAL,,563,406,969,2,1,3,,,,
"",184,"184.    Girls Elemantary School.   744/GB.(Combined) (P)",CHAK 744/GB,161030603,,,,361,228,589,,,
"",,,CHAK 744/GB,161030604,,,,586,405,991,,,
"",,TOTAL,,947,633,1580,2,2,4,,,,
"",185,"185.    Govt.   Model Elementary School.   MouzaShahabal Shah.   (Combined) (P)",SHAHABAL SHAH,161030701,,,,505,393,898,,,
"",,TOTAL,,505,393,898,1,1,2,,,,
"",186,"186.    Basic Health Unit.  Mouza Kot-Pathana.(Combined) (P)",KOT PATHANA,161030702,,,,455,277,732,,,
"",,,KOT PATHANA,161030703,,,,238,120,358,,,
"",,TOTAL,,693,397,1090,2,1,3,,,,
"",187,"187.    Girls Elementary School.   Maju Kathia.(Combined)  (P)",MAUJA KATHIA,161030704,,,,225,177,402,,,
"",,,MAUJA KATHIA,161030705,,,,347,288,635,,,
"",,TOTAL,,572,465,1037,2,1,3,,,,
"",188,"188.    Model Elementary School.   Mehram Kathia.(Combined)(P)",MAHRAM KATHIA,161030706,,,,406,219,625,,,
"",,TOTAL,,406,219,625,1,1,2,,,,
"",189,"189.    Boys primary School.   Mouza Rajab Kathia.(Combined)  (P)",RAJAB KATHIA,161030801,,,,261,169,430,,,
"",,,KIKRI SHER SHAH,161030803,,,,59,32,91,,,
"",,TOTAL,,320,201,521,1,1,2,,,,
"",190,"190.    Girls primary School.   Mouza Bub.(Combined) (P)",BUB,161030802,,,,571,389,960,,,
"",,TOTAL,,571,389,960,1,1,2,,,,
"",191,"191.    Girls Elemantary School.   741/GB.  (Male)(P).",CHAK 741/GB,161030901,,,,481,0,481,,,
CHAK 741/GB,161030902,,,,571,0,571,,,,,,
CHAK 741/GB,161030903,,,,352,0,352,,,,,,
CHAK 729/GB,161030904,,,,0,0,0,,,,,,
CHAK 727/GB,161030905,,,,46,0,46,,,,,,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"",Sr.No,No.   and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoralarea is bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",192,"192.    Model Elementary School.   741/GB.(Female) (P)",CHAK 741/GB,161030901,,,,0,352,352,,,
"",,CHAK 741/GB,161030902,,,,0,410,410,,,,
"",,CHAK 741/GB,161030903,,,,0,254,254,,,,
"",,CHAK 729/GB,161030904,,,,0,0,0,,,,
"",,CHAK 727/GB,161030905,,,,0,23,23,,,,
"",,TOTAL,,0,1039,1039,0,3,3,,,,
"",193,"193.    Boys primary School.   Mouza Darsana.(Combined)  (P)",DARSANA,161031001,,,,244,205,449,,,
"",,DARSANA,161031002,,,,452,295,747,,,,
"",,TOTAL,,696,500,1196,2,1,3,,,,
"",194,"194.    Boys primary School.   Bakhu Sanpal.(Combined) (P)","KUND BAKHUSANPAL",161031003,,,,18,12,30,,,
"",,BAKHU SANPAL,161031004,,,,115,90,205,,,,
"",,PLOT 57/1,161031005,,,,61,36,97,,,,
"",,PLOT 57/2,161031006,,,,57,34,91,,,,
"",,TOTAL,,251,172,423,1,1,2,,,,
"",195,"195.    Boys primary School.   661/GB.(Combined)(P)","CHAK 661/GBADAMPUR",161011201,,,,352,205,557,,,
"",,"CHAK 661/GBADAMPUR",161011202,,,,441,299,740,,,,
"",,TOTAL,,793,504,1297,2,1,3,,,,
"",196,"196.    Girls Elementary School.   660/GB.(Combined) (P)","CHAK 660/GBITFAQABAD",161011203,,,,442,342,784,,,
"",,"CHAK 660/GBITFAQABAD",161011204,,,,175,134,309,,,,
"",,TOTAL,,617,476,1093,1,1,2,,,,
"",197,"197.    Boys primary School  Inayat Shah (Combined)(P)","CHAK 660/GBITFAQABAD",161011205,,,,134,98,232,,,
"",,"CHAK 660/GBITFAQABAD",161011206,,,,373,289,662,,,,
"",198,"198.      Boys High School.    664/GB.    (Combined)(P)","CHAK 664/GBAHMAD NAGAR",161011208,,,,425,355,780,,,
"",,TOTAL,,425,355,780,1,1,2,,,,
"",199,"199.     Boys High School.    664/GB.    (Combined)(P)","CHAK 664/GBAHMAD NAGAR",161011207,,,,612,458,1070,,,
"",,TOTAL,,612,458,1070,1,1,2,,,,
"",200,"200.     Boys Elementary School.    677/GB.(Combined)  (P)",CHAK 677/GB,161011209,,,,196,135,331,,,
"",,CHAK 677/GB,161011210,,,,306,248,554,,,,
"",,TOTAL,,502,383,885,1,1,2,,,,
"",,,,,,,,,,,,,
"",,TOTAL,,507,387,894,1,1,2,,,,
Sr.No,No and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoral areais bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"1. Town Committee Pir Mahal.    .(Male) (P)",,,Housing Colony,265040401,,382,0,382,,,
"",,,,Shadman Colony,265040402,,530,0,530,,,
"",,,,Uppar Colony,265040403,,489,0,489,,,
"",TOTAL,,1401,0,1401,3,0,3,,,,
2,"2. Girls Degree College Pir Mahal.(Female) (P)",,,Housing Colony,265040401,,0,374,374,,,
"",,,,Shadman Colony,265040402,,0,432,432,,,
"",,,,Uppar Colony,265040403,,0,364,364,,,
"",TOTAL,,0,1170,1170,0,3,3,,,,
3,"3. Govt.   Boys Primary School Gharib Abad.Pir Mahal.    (Male) (P)",,,Uppar Colony,265040304,,670,0,670,,,
"",,,,Uppar Colony,265040404,,722,0,722,,,
"",TOTAL,,1392,0,1392,3,0,3,,,,
4,"4. Girls Elementary School Upper Colony PirMahal.     (Female)  (P)",,,Uppar Colony,265040304,,0,587,587,,,
"",,,,Uppar Colony,265040404,,0,633,633,,,
"",TOTAL,,0,1220,1220,0,3,3,,,,
5,"5. Girls Elementary School Upper Colony PirMahal.     (Male) (P)",,,Lower Colony,265040305,,902,0,902,,,
"",TOTAL,,844,0,844,2,0,2,,,,
6,"6. Girls Elementary School Upper Colony PirMahal.     (Male) (P)",,,Lower Colony/Uppar Colony,265040405,,525,0,525,,,
"",,,,Lower Colony/Uppar Colony,265040406,,550,0,550,,,
"",TOTAL,,1075,0,1075,3,0,3,,,,
7,"7. Deputy District Education (Women) OfficePir Mahal.     (Female) (P)",,,Lower Colony/Uppar Colony,265040405,,0,594,594,,,
"",,,,Lower Colony/Uppar Colony,265040406,,0,369,369,,,
"",TOTAL,,0,963,963,0,2,2,,,,
8,"8. Deputy District Education (Women) OfficePir Mahal.     (Female) (P)",,,Lower Colony,265040305,,0,754,754,,,
Sr.No,No and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoral areais bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
9,"9. Govt.    Boys Primary School Mandar Block.   Pir Mahal.         (Male) (P)",,,Mandar Block,265040205,,745,0,745,,,
"",,,,Mandar Block/Makkah Block,265040206,,551,0,551,,,
"",,,,CHAK 319/GB  KHOSI,265040207,,85,0,85,,,
"",,,,CHAK 319/GB  KHOSI,265040208,,105,0,105,,,
"",TOTAL,,1486,0,1486,3,0,3,,,,
10,"10. Govt.    Girls Higher Secondary School.Pir Mahal.         (Female) (P)",,,Mandar Block,265040205,,0,697,697,,,
"",,,,Mandar Block/Makkah Block,265040206,,0,529,529,,,
"",,,,CHAK 319/GB  KHOSI,265040207,,0,65,65,,,
"",,,,CHAK 319/GB  KHOSI,265040208,,0,82,82,,,
"",TOTAL,,0,1373,1373,0,3,3,,,,
11,"11. Govt.   Boys Primary School Meher Abad.Pir Mahal.             (Male) (P)",,,"Basti Road ""C Plot""",265040101,,350,0,350,,,
"",,,,Mahre Abad,265040102,,287,0,287,,,
"",,,,Mahre Abad,265040108,,432,0,432,,,
"",TOTAL,,1069,0,1069,3,0,3,,,,
12,"12. Govt.   Girls Primary School No.   3 MeherAbad.   Pir Mahal.             (Male) (P)",,,Bakar Mandi,265040103,,88,0,88,,,
"",,,,Baba Neke Shah/Ghala Mandi,265040104,,198,0,198,,,
"",,,,"Allama Iqbal Town/GhousiaAbad",265040105,,366,0,366,,,
"",,,,Factory Area Main Bazar,265040107,,273,0,273,,,
"",TOTAL,,925,0,925,2,0,2,,,,
13,13. Boys High School No.    2(Female) (P).,,,Bakar Mandi,265040103,,0,79,79,,,
"",,,,Baba Neke Shah/Ghala Mandi,265040104,,0,194,194,,,
"",,,,"Allama Iqbal Town/GhousiaAbad",265040105,,0,295,295,,,
"",,,,Factory Area Main Bazar,265040107,,0,268,268,,,
"",TOTAL,,0,836,836,0,2,2,,,,
14,14. Boys High School No.    2(Female) (P).,,,"Basti Road ""C Plot""",265040101,,0,265,265,,,
"",,,,Mahre Abad,265040102,,0,250,250,,,
"",,,,Mahre Abad,265040108,,0,355,355,,,
"",TOTAL,,0,870,870,0,2,2,,,,
15,"15. Govt.   Boys High School No.   2.   PirMahal.    (Male) (P)",,,Ghousia Abad,265040106,,706,0,706,,,
"",,Ghousia Abad,265040109,,635,0,635,,,,,
"",,Chak No 320 GB,265040110,,0,0,0,,,,,
Sr.No,No and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoral areais bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
16,"16. Govt.    Girls Primary School No.   4.   PirMahal.    (Female) (P)",,,Ghousia Abad,265040106,,0,603,603,,,
"",,,,Ghousia Abad,265040109,,0,507,507,,,
"",,,,Chak No 320 GB,265040110,,0,0,0,,,
"",TOTAL,,0,1110,1110,0,3,3,,,,
17,"17. Boys Primary School Kousar Abad PirMahal.    (Male) (P)",,,Ghousia Abad,265040201,,1274,0,1274,,,
"",TOTAL,,1274,0,1274,3,0,3,,,,
18,"18. Boys Primary School Kousar Abad PirMahal.    (Male) (P)",,,Kousar Abad,265040202,,785,0,785,,,
"",TOTAL,,756,0,756,2,0,2,,,,
19,"19. Boys High School No.   1.   Pir Mahal.    .(Female) (P)",,,Kousar Abad,265040202,,0,699,699,,,
"",TOTAL,,0,699,699,0,2,2,,,,
20,"20. Girls Primary School No.   4 Ghousia AbadPir Mahal.    (Female) (P)",,,Ghousia Abad,265040201,,0,1089,1089,,,
"",TOTAL,,0,1089,1089,0,3,3,,,,
21,"21. Office Agricultural Pir Mahal.(Male) (T)",,,Kachi Kothi,265040301,,455,0,455,,,
"",,,,Kachi Kothi,265040306,,9,0,9,,,
"",,,,Kachi Kothi,265040302,,794,0,794,,,
"",TOTAL,,1258,0,1258,3,0,3,,,,
22,"22. Girls Elementary School No.   1.   PirMahal.   (Female) (P)",,,Kachi Kothi,265040301,,0,417,417,,,
"",,,,Kachi Kothi,265040306,,0,7,7,,,
"",,,,Kachi Kothi,265040302,,0,744,744,,,
"",TOTAL,,0,1168,1168,0,3,3,,,,
23,"23. Boys High School No.   1.   Pir Mahal.(Male) (P)",,,Madina Block,265040203,,483,0,483,,,
"",,,,Madina Block/Saddar Bazar,265040204,,432,0,432,,,
"",,,,Masjid Block,265040303,,508,0,508,,,
"",TOTAL,,1423,0,1423,3,0,3,,,,
24,24. Health Centre Pir Mahal.    (Female) (T),,,Madina Block,265040203,,0,465,465,,,
"",,,,Madina Block/Saddar Bazar,265040204,,0,393,393,,,
"",,,,Masjid Block,265040303,,0,521,521,,,
"",TOTAL,,0,1379,1379,0,3,3,,,,
25,"25.     Boys Primary School.    719/GB.(Combined) (P)",CHAK 719/GB,265011301,,,,317,268,585,,,
"",TOTAL,,317,268,585,1,1,2,,,,
26,"26.     Girls Elementary School.    719/GB.(Combined) (P)",CHAK 719/GB,265011302,,,,791,601,1392,,,
Sr.No,No and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoral areais bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,"Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
27,"27.     Boys High School.    720/GB.(Combined)(P).",CHAK 720/GB,265011303,,,,670,570,1240,,,
"",TOTAL,,670,570,1240,2,1,3,,,,
28,"28.      Boys High School.    720/GB.     (P).(Combined)",CHAK 720/GB,265011306,,,,634,499,1133,,,
"",TOTAL,,596,470,1066,1,1,2,,,,
29,"29.     Girls High School.    720/GB.(Combined)",CHAK 720/GB,265011304,,,,253,220,473,,,
"",,CHAK 720/GB,265011305,,,,365,300,665,,,
"",TOTAL,,618,520,1138,2,1,3,,,,
30,"30.     Boys Elemantary School.    721/GB.(Male) (P).",CHAK 721/GB,265011401,,,,346,0,346,,,
"",,CHAK 721/GB,265011402,,,,252,0,252,,,
"",,CHAK 721/GB,265011403,,,,319,0,319,,,
"",,CHAK 721/GB,265011404,,,,181,0,181,,,
"",,CHAK 721/GB,265011405,,,,223,0,223,,,
"",,CHAK 721/GB,265011406,,,,239,0,239,,,
"",TOTAL,,1560,0,1560,4,0,4,,,,
31,"31.     Girls High School.    721/GB.    (Female)(P).",CHAK 721/GB,265011401,,,,0,285,285,,,
"",,CHAK 721/GB,265011402,,,,0,203,203,,,
"",,CHAK 721/GB,265011403,,,,0,203,203,,,
"",,CHAK 721/GB,265011404,,,,0,123,123,,,
"",,CHAK 721/GB,265011405,,,,0,149,149,,,
"",,CHAK 721/GB,265011406,,,,0,139,139,,,
"",TOTAL,,0,1102,1102,0,3,3,,,,
32,"32.     Boys Primary School.    667/GB.(Combined) (P)",CHAK 667/GB,265010201,,,,405,255,660,,,
"",,CHAK 667/GB,265010202,,,,251,185,436,,,
"",TOTAL,,656,440,1096,2,1,3,,,,
33,"33.     Girls Model Primary School.    668/GB.(Combined) (P)",CHAK 668/GB,265010203,,,,388,288,676,,,
"",TOTAL,,388,288,676,1,1,2,,,,
34,"34.     Girls Model Primary School.    668/GB.(Combined) (P)",CHAK 668/GB,265010204,,,,531,457,988,,,
"",TOTAL,,531,457,988,1,1,2,,,,
35,"35.      Govt.     Model  Primary School.671/GB.    (Female) (P)",CHAK 671/GB,265010205,,,,0,719,719,,,
"",,CHAK 671/GB,265010206,,,,0,45,45,,,
"",TOTAL,,0,764,764,0,2,2,,,,
36,"36.     Govt.    Model  Primary School.671/GB.    (Male)   (P)",CHAK 671/GB,265010205,,,,801,0,801,,,
CHAK 671/GB,265010206,,,,56,0,56,,,,,
""
""
""
""
""
""
""
""
""
""
Sr.No,No and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters onthe electoral roll incase of electoral areais bifurcated","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"","Name of electoralarea","Census BlockCode",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,,
1,2,3,4,5,6,7,8,9,10,11,12,13
37,"37.     Govt.    Girls Degree College Pir Mahal(Male) (P)",PLOT (B),265010207,,,,168,0,168,,,
"",PLOT (B),265010208,,,,194,0,194,,,,
"",PLOT (B),265010209,,,,155,0,155,,,,
"",PLOT (B),265010210,,,,127,0,127,,,,
"",,265010211,,,,468,0,468,,,,
"",TOTAL,,1112,0,1112,3,0,3,,,,
38,"38.     Govt.    Girls Degree College Pir Mahal(Female) (P)",PLOT (B),265010207,,,,0,120,120,,,
"",PLOT (B),265010208,,,,0,159,159,,,,
"",PLOT (B),265010209,,,,0,150,150,,,,
"",PLOT (B),265010210,,,,0,99,99,,,,
"",PLOT (B),265010211,,,,0,402,402,,,,
"",TOTAL,,0,930,930,0,2,2,,,,
39,"39.     Boys Primary School.    665/GB.(Combined)(P).","CHAK 665/GBKRISHEN NAGAR",265010301,,,,289,193,482,,,
"","CHAK 665/GBKRISHEN NAGAR",265010302,,,,514,371,885,,,,
"",TOTAL,,803,564,1367,2,1,3,,,,
40,"40.     Girls High School.    665/GB.(Male) (P).","CHAK 665/GBKRISHEN NAGAR",265010303,,,,445,0,445,,,
